query,video_id,query_date,sentiment
се,video_7695720,2023-11-03 18:00:00,uselessly
мужское женское 11.12.2014,video_8873548,2023-11-03 18:00:00,could_be_better
жить жизнь,video_16914299,2023-11-03 18:00:00,could_be_better
выжить в дубае все серии подряд,video_7026802,2023-11-03 18:00:00,uselessly
hype realiti,video_4483503,2023-11-03 18:00:00,uselessly
екатерина сериал,video_4483747,2023-11-03 18:00:00,uselessly
выжить в дубае 11,video_28517543,2023-11-03 18:00:00,uselessly
натали ру,video_1359210,2023-11-03 18:00:00,uselessly
дубае звезды,video_7830226,2023-11-03 18:00:00,could_be_better
санкт-петербург,video_28519222,2023-11-03 18:00:00,useful
пучков,video_28519289,2023-11-03 18:00:00,useful
екатерина сериал,video_7830233,2023-11-03 18:00:00,exact
телохранители,video_14547343,2023-11-03 18:00:00,useful
обзор спартак балтика,video_4489798,2023-11-03 18:00:00,uselessly
егор блинов,video_1360718,2023-11-03 18:00:00,uselessly
жить жизнь2 сериз,video_5184997,2023-11-03 18:00:00,uselessly
зенит динамо,video_8873862,2023-11-03 18:00:00,useful
саня,video_3366734,2023-11-03 18:00:00,useful
овр ,video_1361388,2023-11-03 18:00:00,useful
клава кока,video_4777115,2023-11-03 18:00:00,could_be_better
крог,video_2651856,2023-11-03 18:00:00,uselessly
ширма для маугли ,video_5186022,2023-11-03 18:00:00,uselessly
анна маслова в чем польза ранних подъемов?,video_18788650,2023-11-03 18:00:00,uselessly
анна маслова место силы,video_18788650,2023-11-03 18:00:00,uselessly
анна маслова ходьба босиком: чем полезна?,video_18788650,2023-11-03 18:00:00,uselessly
в поисках капитана гранта,video_4778642,2023-11-03 18:00:00,uselessly
шоу воли 1 выпуск ,video_4778868,2023-11-03 18:00:00,could_be_better
политическа россия,video_1363105,2023-11-03 18:00:00,useful
битва сильнейших 13 выпуск,video_3366872,2023-11-03 18:00:00,useful
битва сильнейших экстрасенсов 1выпуск,video_3366872,2023-11-03 18:00:00,useful
битва экстрасенсов 21 сезоны,video_3366872,2023-11-03 18:00:00,could_be_better
битва экстрасенсов22,video_3366872,2023-11-03 18:00:00,could_be_better
три главных слова,video_3366872,2023-11-03 18:00:00,uselessly
hiiki omori,video_4779766,2023-11-03 18:00:00,could_be_better
алконафтер,video_3119978,2023-11-03 18:00:00,uselessly
знаменитая мем -сова суфия хайдаровна /я устала жить на улице / помогите,video_28788722,2023-11-03 18:00:00,uselessly
битва сильнейших 16 сериявыпуск,video_26487153,2023-11-03 18:00:00,could_be_better
экстрасенсы. битва сильнейших — 6 выпуск 06.05.2023.экстрасенсы. битва сильнейших,video_26487153,2023-11-03 18:00:00,could_be_better
новгород,video_1956233,2023-11-03 18:00:00,exact
мужское  женское ,video_4781803,2023-11-03 18:00:00,uselessly
мужское женское 2022 ноябрь,video_4781803,2023-11-03 18:00:00,uselessly
сериалы,video_5187907,2023-11-03 18:00:00,useful
жизнь по вызову 2022 12 3 4 5 6 7 8 9 10 серия,video_3250725,2023-11-03 18:00:00,сlickbait
грешницы,video_5188226,2023-11-03 18:00:00,uselessly
выжить в дуб,video_5473792,2023-11-03 18:00:00,сlickbait
яхты,video_22969127,2023-11-03 18:00:00,useful
самолёты,video_13105029,2023-11-03 18:00:00,could_be_better
шоу воли седокова,video_6430051,2023-11-03 18:00:00,could_be_better
лучшие,video_11721634,2023-11-03 18:00:00,useful
nash delo,video_5353813,2023-11-03 18:00:00,uselessly
четыре свадьбы,video_9172906,2023-11-03 18:00:00,useful
обзор м,video_5475260,2023-11-03 18:00:00,could_be_better
блондинка в законе,video_2909884,2023-11-03 18:00:00,uselessly
comedy club кравец,video_11123801,2023-11-03 18:00:00,useful
битва ,video_1936851,2023-11-03 18:00:00,could_be_better
битва сильнейших экстрасенсы,video_1937883,2023-11-03 18:00:00,could_be_better
конфетка,video_17225754,2023-11-03 18:00:00,useful
новая жизнь. leilazakirovna,video_13460177,2023-11-03 18:00:00,could_be_better
изолента,video_17649019,2023-11-03 18:00:00,useful
пятница,video_5477503,2023-11-03 18:00:00,could_be_better
физикальное обследование ,video_1939629,2023-11-03 18:00:00,uselessly
как сделать бомбу,video_1939846,2023-11-03 18:00:00,useful
кондитер дети,video_5652707,2023-11-03 18:00:00,uselessly
зимородок ,video_17160746,2023-11-03 18:00:00,useful
следствие вели с леонидом каневским,video_15387109,2023-11-03 18:00:00,useful
битва  экстрасенсовх  сильней,video_29061062,2023-11-03 18:00:00,useful
битва сильнейших ,video_29061062,2023-11-03 18:00:00,could_be_better
электроника,video_2867024,2023-11-03 18:00:00,uselessly
большой будда на пхукете | биг будда | что посмотреть в таиланде? | пхукет | экскурсии в таиланде,video_31323383,2023-11-03 18:00:00,uselessly
кондитер дети,video_5478657,2023-11-03 18:00:00,exact
debauchery food рис по-индийски,video_9173225,2023-11-03 18:00:00,could_be_better
сердце ивлеевой,video_18311262,2023-11-03 18:00:00,uselessly
debauchery food стейк модена,video_9173254,2023-11-03 18:00:00,useful
страшно,video_23262974,2023-11-03 18:00:00,exact
звёзды в африке когда выйдет 15 выпуск 4 сезона,video_1941301,2023-11-03 18:00:00,could_be_better
мышь для экономных геймеров,video_1942014,2023-11-03 18:00:00,uselessly
дмитрий никотин,video_5948108,2023-11-03 18:00:00,uselessly
ds;bnm d le,video_29062265,2023-11-03 18:00:00,uselessly
кстати,video_13460805,2023-11-03 18:00:00,useful
туры,video_29062394,2023-11-03 18:00:00,useful
скетч-шоу vellissimoo «юбилей гарри»,video_5952492,2023-11-03 18:00:00,uselessly
скетч-шоу vellissimoo «14 диски»,video_13634748,2023-11-03 18:00:00,could_be_better
скетч-шоу vellissimoo «вырастил лимон»,video_13634748,2023-11-03 18:00:00,useful
скетч-шоу vellissimoo «найди себя»,video_13634748,2023-11-03 18:00:00,useful
скетч-шоу vellissimoo «помни корни»,video_13634748,2023-11-03 18:00:00,useful
stand up,video_2227922,2023-11-03 18:00:00,useful
анна маслова про гордыню,video_2228322,2023-11-03 18:00:00,uselessly
большой будда на пхукете | биг будда | что посмотреть в таиланде? | пхукет | экскурсии в таиланде,video_29064766,2023-11-03 18:00:00,exact
уничтожение леопарда,video_1240082,2023-11-03 18:00:00,could_be_better
papasha_live создаем 3d игрушку из слайма,video_2229289,2023-11-03 18:00:00,uselessly
mamasha.live виды контента в социальных сетях,video_13755175,2023-11-03 18:00:00,uselessly
полицейский с рублевки 3 сезон,video_21978770,2023-11-03 18:00:00,uselessly
полицейский с рублевки 3 сезон,video_30194989,2023-11-03 18:00:00,useful
первая передача нтв ,video_2518025,2023-11-03 18:00:00,uselessly
робзи растения против зомби,video_13755391,2023-11-03 18:00:00,uselessly
первый областной,video_23264934,2023-11-03 18:00:00,uselessly
бригада 6 се,video_7830474,2023-11-03 18:00:00,uselessly
саня во флориде,video_7830481,2023-11-03 18:00:00,uselessly
битва сильнейших 1,video_2522198,2023-11-03 18:00:00,uselessly
надежда санько,video_3445287,2023-11-03 18:00:00,uselessly
обзор матчей,video_13756092,2023-11-03 18:00:00,useful
каменская 4,video_29334770,2023-11-03 18:00:00,uselessly
как оформить состав на ozon?,video_3731485,2023-11-03 18:00:00,useful
большое шоу,video_19086765,2023-11-03 18:00:00,uselessly
робзи растения против зомби,video_9475741,2023-11-03 18:00:00,useful
albion online,video_2808677,2023-11-03 18:00:00,exact
первый отде,video_29336251,2023-11-03 18:00:00,uselessly
двор,video_23565092,2023-11-03 18:00:00,could_be_better
рыбарь,video_29336434,2023-11-03 18:00:00,uselessly
битва сильнейших экстрасенсов ,video_3659499,2023-11-03 18:00:00,сlickbait
экстрасенсы,video_3659499,2023-11-03 18:00:00,сlickbait
битва сильнейшихэс,video_2810652,2023-11-03 18:00:00,сlickbait
битва экстрасенсов сильнпй,video_2810652,2023-11-03 18:00:00,useful
на ножах,video_29598632,2023-11-03 18:00:00,uselessly
экстрасенсы выпуск9,video_16869613,2023-11-03 18:00:00,could_be_better
вижеть в дубае,video_29598996,2023-11-03 18:00:00,uselessly
ноутбуки,video_6369254,2023-11-03 18:00:00,useful
подоляка юрий,video_20723401,2023-11-03 18:00:00,uselessly
bubblegum ,video_7476345,2023-11-03 18:00:00,useful
stand up,video_20911774,2023-11-03 18:00:00,useful
мужское женское,video_17521042,2023-11-03 18:00:00,useful
звезды в африке 4 сезон,video_32079419,2023-11-03 18:00:00,uselessly
казань,video_29599862,2023-11-03 18:00:00,useful
битва экстрасенсовпо,video_299920,2023-11-03 18:00:00,useful
зенит  локомотив,video_13397240,2023-11-03 18:00:00,uselessly
куриные крылышки в грушевом соусе.,video_23566091,2023-11-03 18:00:00,useful
куриные крылышки с шампиньонами в казане.,video_3099461,2023-11-03 18:00:00,could_be_better
мужское женское 2020,video_3100012,2023-11-03 18:00:00,could_be_better
первый канал,video_3100526,2023-11-03 18:00:00,could_be_better
симс,video_6371477,2023-11-03 18:00:00,useful
выжить,video_3101757,2023-11-03 18:00:00,could_be_better
выжить в дубае 4 выпуск,video_23566677,2023-11-03 18:00:00,uselessly
секрет на миллион ,video_31202118,2023-11-03 18:00:00,useful
секрет на миллион,video_29602867,2023-11-03 18:00:00,uselessly
фильмы,video_19372696,2023-11-03 18:00:00,useful
битва экстрасенсов 23 сезон,video_3949523,2023-11-03 18:00:00,сlickbait
битва экстрасенсов битва сильнейших,video_3949523,2023-11-03 18:00:00,сlickbait
«поликлиника» какой ты непонятливый,video_3539167,2023-11-03 18:00:00,uselessly
угадай трек. в гостях нестер махно,video_3539167,2023-11-03 18:00:00,uselessly
новые пацанки,video_8029716,2023-11-03 18:00:00,uselessly
перелёт в таиланд с пересадкой в омане | оман | аэропорт в омане |пхукет,video_17649342,2023-11-03 18:00:00,uselessly
